sent_index,word_index,word,region,condition,surprisal,dependency,language
0,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
0,1,Jeg,prefix,that_no-gap_that-comp,8.161263465881348,Wh,Norwegian
0,2,vet,prefix,that_no-gap_that-comp,3.792177438735962,Wh,Norwegian
0,3,at,that1,that_no-gap_that-comp,1.6744167804718018,Wh,Norwegian
0,4,broren,embed,that_no-gap_that-comp,9.094576835632324,Wh,Norwegian
0,5,min,embed,that_no-gap_that-comp,2.7445995807647705,Wh,Norwegian
0,6,bekreftet,embed,that_no-gap_that-comp,12.600321769714355,Wh,Norwegian
0,7,at,that2,that_no-gap_that-comp,1.3514931201934814,Wh,Norwegian
0,8,tanten,subj,that_no-gap_that-comp,10.132123947143555,Wh,Norwegian
0,9,vår,subj,that_no-gap_that-comp,10.161030769348145,Wh,Norwegian
0,10,tok,verb,that_no-gap_that-comp,6.222687244415283,Wh,Norwegian
0,11,med,verb,that_no-gap_that-comp,3.6626970767974854,Wh,Norwegian
0,12,seg,verb,that_no-gap_that-comp,0.8431589603424072,Wh,Norwegian
0,13,gaven,obj,that_no-gap_that-comp,8.865646362304688,Wh,Norwegian
0,14,til,end,that_no-gap_that-comp,3.154067039489746,Wh,Norwegian
0,15,festen,end,that_no-gap_that-comp,10.967639923095703,Wh,Norwegian
0,17,.,end,that_no-gap_that-comp,1.4177885055541992,Wh,Norwegian
0,18,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
1,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
1,1,En,prefix,that_no-gap_that-comp,4.467198848724365,Wh,Norwegian
1,2,nabo,prefix,that_no-gap_that-comp,9.383646965026855,Wh,Norwegian
1,3,fortalte,prefix,that_no-gap_that-comp,5.319655418395996,Wh,Norwegian
1,4,meg,prefix,that_no-gap_that-comp,6.43182897567749,Wh,Norwegian
1,5,at,that1,that_no-gap_that-comp,0.9996278285980225,Wh,Norwegian
1,6,mannen,embed,that_no-gap_that-comp,7.075719833374023,Wh,Norwegian
1,7,oppdaget,embed,that_no-gap_that-comp,8.286818504333496,Wh,Norwegian
1,8,at,that2,that_no-gap_that-comp,1.5710266828536987,Wh,Norwegian
1,9,hunden,subj,that_no-gap_that-comp,5.690566062927246,Wh,Norwegian
1,10,fanget,verb,that_no-gap_that-comp,6.943635940551758,Wh,Norwegian
1,11,katten,obj,that_no-gap_that-comp,7.768189430236816,Wh,Norwegian
1,12,i,end,that_no-gap_that-comp,3.0691609382629395,Wh,Norwegian
1,13,hagen,end,that_no-gap_that-comp,6.384236812591553,Wh,Norwegian
1,15,.,end,that_no-gap_that-comp,1.5499314069747925,Wh,Norwegian
1,16,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
2,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
2,1,Jeg,prefix,that_no-gap_that-comp,8.161263465881348,Wh,Norwegian
2,2,vet,prefix,that_no-gap_that-comp,3.792177438735962,Wh,Norwegian
