sent_index,word_index,word,region,condition,surprisal,dependency,language
0,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
0,1,Hun,prefix,that_no-gap_that-comp,4.113775253295898,Wh,Norwegian
0,2,nevnte,prefix,that_no-gap_that-comp,11.027837753295898,Wh,Norwegian
0,3,at,that1,that_no-gap_that-comp,2.732224225997925,Wh,Norwegian
0,4,designeren,embed,that_no-gap_that-comp,11.39399242401123,Wh,Norwegian
0,5,spesifiserte,embed,that_no-gap_that-comp,10.952825546264648,Wh,Norwegian
0,6,at,that2,that_no-gap_that-comp,1.5456788539886475,Wh,Norwegian
0,7,hylla,subj,that_no-gap_that-comp,18.460344314575195,Wh,Norwegian
0,8,skulle,verb,that_no-gap_that-comp,4.4869537353515625,Wh,Norwegian
0,9,monteres,verb,that_no-gap_that-comp,8.670272827148438,Wh,Norwegian
0,10,i,adjunct,that_no-gap_that-comp,2.129204034805298,Wh,Norwegian
0,11,gangen,adjunct,that_no-gap_that-comp,10.080679893493652,Wh,Norwegian
0,12,så,end,that_no-gap_that-comp,4.791036605834961,Wh,Norwegian
0,13,snart,end,that_no-gap_that-comp,1.55424964427948,Wh,Norwegian
0,14,som,end,that_no-gap_that-comp,1.7864582538604736,Wh,Norwegian
0,15,mulig,end,that_no-gap_that-comp,0.03531917184591293,Wh,Norwegian
0,17,.,end,that_no-gap_that-comp,1.1455128192901611,Wh,Norwegian
0,18,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
1,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
1,1,Han,prefix,that_no-gap_that-comp,2.869272232055664,Wh,Norwegian
1,2,nevnte,prefix,that_no-gap_that-comp,9.921238899230957,Wh,Norwegian
1,3,at,that1,that_no-gap_that-comp,2.5991573333740234,Wh,Norwegian
1,4,læreren,embed,that_no-gap_that-comp,10.748919486999512,Wh,Norwegian
1,5,visste,embed,that_no-gap_that-comp,6.844599723815918,Wh,Norwegian
1,6,at,that2,that_no-gap_that-comp,1.7164853811264038,Wh,Norwegian
1,7,maten,subj,that_no-gap_that-comp,9.203790664672852,Wh,Norwegian
1,8,ble,verb,that_no-gap_that-comp,3.6336116790771484,Wh,Norwegian
1,9,kjøpt,verb,that_no-gap_that-comp,6.838775634765625,Wh,Norwegian
1,10,før,adjunct,that_no-gap_that-comp,4.868022441864014,Wh,Norwegian
1,11,møtet,adjunct,that_no-gap_that-comp,8.111424446105957,Wh,Norwegian
1,12,i,end,that_no-gap_that-comp,3.9675469398498535,Wh,Norwegian
1,13,høst,end,that_no-gap_that-comp,13.814377784729004,Wh,Norwegian
1,15,.,end,that_no-gap_that-comp,0.8615847229957581,Wh,Norwegian
1,16,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
2,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
2,1,Jeg,prefix,that_no-gap_that-comp,8.161263465881348,Wh,Norwegian
2,2,hører,prefix,that_no-gap_that-comp,6.736183166503906,Wh,Norwegian
2,3,at,that1,that_no-gap_that-comp,3.3997693061828613,Wh,Norwegian
2,4,de,embed,that_no-gap_that-comp,3.9367971420288086,Wh,Norwegian
2,5,måtte,embed,that_no-gap_that-comp,6.737249374389648,Wh,Norwegian
2,6,forklare,embed,that_no-gap_that-comp,8.942691802978516,Wh,Norwegian
2,7,at,that2,that_no-gap_that-comp,2.7871592044830322,Wh,Norwegian
2,8,maskinen,subj,that_no-gap_that-comp,10.764777183532715,Wh,Norwegian
2,9,fungerte,verb,that_no-gap_that-comp,5.98716402053833,Wh,Norwegian
2,10,på,adjunct,that_no-gap_that-comp,4.338608741760254,Wh,Norwegian
2,11,en,adjunct,that_no-gap_that-comp,1.5843539237976074,Wh,Norwegian
2,12,uvanlig,adjunct,that_no-gap_that-comp,6.915581226348877,Wh,Norwegian
2,13,måte,adjunct,that_no-gap_that-comp,0.03431834653019905,Wh,Norwegian
2,14,på,end,that_no-gap_that-comp,5.934374809265137,Wh,Norwegian
2,15,kontoret,end,that_no-gap_that-comp,10.296728134155273,Wh,Norwegian
2,17,.,end,that_no-gap_that-comp,1.5327671766281128,Wh,Norwegian
2,18,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
3,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
3,1,Du,prefix,that_no-gap_that-comp,8.871543884277344,Wh,Norwegian
3,2,hørte,prefix,that_no-gap_that-comp,8.067068099975586,Wh,Norwegian
3,3,at,that1,that_no-gap_that-comp,2.8758771419525146,Wh,Norwegian
3,4,sjåføren,embed,that_no-gap_that-comp,11.978206634521484,Wh,Norwegian
3,5,glemte,embed,that_no-gap_that-comp,9.352953910827637,Wh,Norwegian
3,6,at,that2,that_no-gap_that-comp,6.279650688171387,Wh,Norwegian
3,7,bilen,subj,that_no-gap_that-comp,4.11451530456543,Wh,Norwegian
3,8,skulle,verb,that_no-gap_that-comp,3.640928030014038,Wh,Norwegian
3,9,hentes,verb,that_no-gap_that-comp,10.155128479003906,Wh,Norwegian
3,10,i,adjunct,that_no-gap_that-comp,3.7320539951324463,Wh,Norwegian
3,11,sentrum,adjunct,that_no-gap_that-comp,8.826301574707031,Wh,Norwegian
3,12,den,end,that_no-gap_that-comp,8.403639793395996,Wh,Norwegian
3,13,dagen,end,that_no-gap_that-comp,2.3149232864379883,Wh,Norwegian
3,15,.,end,that_no-gap_that-comp,0.9296473860740662,Wh,Norwegian
3,16,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
4,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
4,1,Vi,prefix,that_no-gap_that-comp,7.956657409667969,Wh,Norwegian
4,2,spådde,prefix,that_no-gap_that-comp,12.395240783691406,Wh,Norwegian
4,3,at,that1,that_no-gap_that-comp,0.7554330825805664,Wh,Norwegian
4,4,kokken,embed,that_no-gap_that-comp,13.055400848388672,Wh,Norwegian
4,5,ville,embed,that_no-gap_that-comp,1.0659526586532593,Wh,Norwegian
4,6,avsløre,embed,that_no-gap_that-comp,8.757041931152344,Wh,Norwegian
4,7,at,that2,that_no-gap_that-comp,2.9311904907226562,Wh,Norwegian
4,8,brødet,subj,that_no-gap_that-comp,6.007780075073242,Wh,Norwegian
4,9,ble,verb,that_no-gap_that-comp,3.36873197555542,Wh,Norwegian
4,10,lagd,verb,that_no-gap_that-comp,5.9472856521606445,Wh,Norwegian
4,11,med,adjunct,that_no-gap_that-comp,4.272318363189697,Wh,Norwegian
4,12,fløte,adjunct,that_no-gap_that-comp,9.236024856567383,Wh,Norwegian
4,13,om,end,that_no-gap_that-comp,6.660689353942871,Wh,Norwegian
4,14,morgenen,end,that_no-gap_that-comp,2.1688528060913086,Wh,Norwegian
4,16,.,end,that_no-gap_that-comp,1.3295211791992188,Wh,Norwegian
4,17,<eos>,end,that_no-gap_that-comp,0.0,Wh,Norwegian
5,0,<eos>,prefix,that_no-gap_that-comp,0.0,Wh,Norwegian
5,1,Dere,prefix,that_no-gap_that-comp,11.822912216186523,Wh,Norwegian
5,2,hørte,prefix,that_no-gap_that-comp,6.488460063934326,Wh,Norwegian
5,3,at,that1,that_no-gap_that-comp,3.2011265754699707,Wh,Norwegian
5,4,de,embed,that_no-gap_that-comp,3.1132423877716064,Wh,Norwegian
5,5,oppdaget,embed,that_no-gap_that-comp,7.1497087478637695,Wh,Norwegian
5,6,at,that2,that_no-gap_that-comp,0.9691246151924133,Wh,Norwegian
5,7,boksen,subj,that_no-gap_that-comp,6.955737113952637,Wh,Norwegian
5,8,ble,verb,that_no-gap_that-comp,4.3529253005981445,Wh,Norwegian
5,9,lagret,verb,that_no-gap_that-comp,6.000292778015137,Wh,Norwegian
5,10,i,adjunct,that_no-gap_that-comp,0.7928059697151184,Wh,Norwegian
5,11,kjelleren,adjunct,that_no-gap_that-comp,4.276738166809082,Wh,Norwegian
5,12,for,end,that_no-gap_that-comp,4.392739295959473,Wh,Norwegian
5,13,over,end,that_no-gap_that-comp,8.83224105834961,Wh,Norwegian
5,14,et,end,that_no-gap_that-comp,2.840769052505493,Wh,Norwegian
5,15,år,end,that_no-gap_that-comp,0.3327036499977112,Wh,Norwegian
5,16,siden,end,that_no-gap_that-comp,1.8292754888534546,Wh,Norwegian
