sent_index,word_index,word,region,condition,surprisal,dependency,language
0,0,<eos>,prefix,that_no-gap_subj,0.0,RC,Norwegian
0,1,Journalisten,prefix,that_no-gap_subj,10.937789916992188,RC,Norwegian
0,2,fortalte,prefix,that_no-gap_subj,6.670299530029297,RC,Norwegian
0,3,til,pp-add,that_no-gap_subj,4.796139717102051,RC,Norwegian
0,4,noen,pp-add,that_no-gap_subj,6.914750576019287,RC,Norwegian
0,5,at,that,that_no-gap_subj,4.653204917907715,RC,Norwegian
0,6,avtalen,subj,that_no-gap_subj,9.26032543182373,RC,Norwegian
0,7,vil,verb,that_no-gap_subj,6.414740562438965,RC,Norwegian
0,8,forsterke,verb,that_no-gap_subj,7.548091888427734,RC,Norwegian
0,9,det,obj,that_no-gap_subj,3.6341347694396973,RC,Norwegian
0,10,politiske,obj,that_no-gap_subj,4.259415626525879,RC,Norwegian
0,11,samspillet,obj,that_no-gap_subj,7.206650733947754,RC,Norwegian
0,12,etter,end,that_no-gap_subj,7.652750492095947,RC,Norwegian
0,13,valget,end,that_no-gap_subj,4.622879981994629,RC,Norwegian
0,15,.,end,that_no-gap_subj,1.5387084484100342,RC,Norwegian
0,16,<eos>,end,that_no-gap_subj,0.0,RC,Norwegian
1,0,<eos>,prefix,that_no-gap_subj,0.0,RC,Norwegian
1,1,Nettavisen,prefix,that_no-gap_subj,11.866191864013672,RC,Norwegian
1,2,hadde,prefix,that_no-gap_subj,3.140909194946289,RC,Norwegian
1,3,rapportert,prefix,that_no-gap_subj,9.066194534301758,RC,Norwegian
1,4,til,pp-add,that_no-gap_subj,5.567056655883789,RC,Norwegian
1,5,noen,pp-add,that_no-gap_subj,6.222928047180176,RC,Norwegian
1,6,at,that,that_no-gap_subj,5.481405258178711,RC,Norwegian
1,7,brevet,subj,that_no-gap_subj,8.512986183166504,RC,Norwegian
1,8,inneholdt,verb,that_no-gap_subj,3.6327764987945557,RC,Norwegian
1,9,kritikk,obj,that_no-gap_subj,6.359827518463135,RC,Norwegian
1,10,av,obj,that_no-gap_subj,1.131073236465454,RC,Norwegian
1,11,loven,obj,that_no-gap_subj,8.558761596679688,RC,Norwegian
1,12,forrige,end,that_no-gap_subj,13.116199493408203,RC,Norwegian
1,13,fredag,end,that_no-gap_subj,6.131462097167969,RC,Norwegian
1,15,.,end,that_no-gap_subj,1.3439007997512817,RC,Norwegian
1,16,<eos>,end,that_no-gap_subj,0.0,RC,Norwegian
2,0,<eos>,prefix,that_no-gap_subj,0.0,RC,Norwegian
2,1,De,prefix,that_no-gap_subj,3.777886152267456,RC,Norwegian
2,2,klarte,prefix,that_no-gap_subj,6.698715686798096,RC,Norwegian
2,3,å,prefix,that_no-gap_subj,0.705872654914856,RC,Norwegian
2,4,forklare,prefix,that_no-gap_subj,7.436046123504639,RC,Norwegian
2,5,til,pp-add,that_no-gap_subj,7.135631561279297,RC,Norwegian
2,6,noen,pp-add,that_no-gap_subj,5.0208330154418945,RC,Norwegian
2,7,at,that,that_no-gap_subj,4.953019142150879,RC,Norwegian
2,8,opplysningene,subj,that_no-gap_subj,9.796048164367676,RC,Norwegian
2,9,vil,verb,that_no-gap_subj,7.448773384094238,RC,Norwegian
2,10,bekrefte,verb,that_no-gap_subj,5.875765323638916,RC,Norwegian
2,11,mistanken,obj,that_no-gap_subj,8.719615936279297,RC,Norwegian
2,12,under,end,that_no-gap_subj,6.262661457061768,RC,Norwegian
2,13,rettssaken,end,that_no-gap_subj,3.3321423530578613,RC,Norwegian
2,15,.,end,that_no-gap_subj,0.6884670257568359,RC,Norwegian
2,16,<eos>,end,that_no-gap_subj,0.0,RC,Norwegian
3,0,<eos>,prefix,that_no-gap_subj,0.0,RC,Norwegian
3,1,Hovedkontoret,prefix,that_no-gap_subj,9.14255428314209,RC,Norwegian
3,2,hadde,prefix,that_no-gap_subj,7.339471340179443,RC,Norwegian
3,3,skrevet,prefix,that_no-gap_subj,12.094502449035645,RC,Norwegian
3,4,til,pp-add,that_no-gap_subj,2.8856265544891357,RC,Norwegian
3,5,noen,pp-add,that_no-gap_subj,7.022503852844238,RC,Norwegian
3,6,at,that,that_no-gap_subj,7.94529914855957,RC,Norwegian
3,7,intervjuet,subj,that_no-gap_subj,12.833684921264648,RC,Norwegian
3,8,kunne,verb,that_no-gap_subj,4.249746322631836,RC,Norwegian
3,9,forårsake,verb,that_no-gap_subj,8.018606185913086,RC,Norwegian
3,10,kontrovers,obj,that_no-gap_subj,8.969358444213867,RC,Norwegian
3,11,mellom,end,that_no-gap_subj,4.263144493103027,RC,Norwegian
